"id","gaiia_id","status","gaiia_status","City","name","created_at"
5913,18001,Instalaciones,ACTIVE,Cartagena,BOSTON,2023-08-17 16:54:03.000
65920,68265,Instalaciones,ACTIVE,Cartagena,SAN FRANCISCO,2025-02-28 14:21:16.000
52784,56422,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-01-09 14:11:02.000
67274,69569,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2025-03-06 14:36:33.000
59532,62448,Instalaciones,ACTIVE,Cartagena,URBANIZACION LA INDIA,2025-02-03 20:51:58.000
59536,62440,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-03 20:58:18.000
60640,63410,Instalaciones,SUSPENDED,Cartagena,N.N,2025-02-07 22:03:49.000
53286,56918,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-10 20:23:07.000
55461,58898,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-01-18 15:49:03.000
60646,63423,Instalaciones,SUSPENDED,Barranquilla,SANTODOMINGO,2025-02-07 22:20:23.000
60641,63417,Instalaciones,SUSPENDED,Cartagena,URBANIZACION COLOMBIATON,2025-02-07 22:07:34.000
19820,27793,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-07-08 13:55:36.000
60642,63411,Instalaciones,ACTIVE,Cartagena,LOS CEREZOS,2025-02-07 22:08:57.000
60643,63416,Instalaciones,ACTIVE,Cartagena,NARIÑO,2025-02-07 22:10:15.000
54098,57765,Instalaciones,SUSPENDED,Cartagena,REPUBLICA DE VENEZUELA,2025-01-13 23:00:54.000
59138,62031,Instalaciones,SUSPENDED,Cartagena,VILLA ROSA,2025-02-01 15:21:56.000
16347,25102,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-06-06 17:09:51.000
60654,63429,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2025-02-07 22:57:58.000
54093,57721,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-13 22:07:11.000
54094,57723,Instalaciones,SUSPENDED,Cartagena,LA QUINTA,2025-01-13 22:13:20.000
54095,57763,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-13 22:23:27.000
54096,57724,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2025-01-13 22:30:48.000
65322,67712,Instalaciones,ACTIVE,Cartagena,PETARE,2025-02-26 13:22:36.000
67999,70270,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-03-08 16:34:48.000
43257,48303,Instalaciones,ACTIVE,Cartagena,SAN FRANCISCO,2024-11-22 17:15:45.000
60657,63431,Instalaciones,SUSPENDED,Cartagena,CIUDADELA BICENTENARIO,2025-02-07 23:35:38.000
6017,18105,Instalaciones,ACTIVE,Cartagena,BOSTON,2023-08-23 10:15:49.000
16353,25009,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-06-06 17:46:11.000
54101,57727,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2025-01-13 23:49:42.000
54103,57768,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2025-01-13 23:58:35.000
54102,57767,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-01-13 23:54:09.000
54104,57769,Instalaciones,SUSPENDED,Cartagena,LA MARIA,2025-01-14 00:10:49.000
60667,63437,Instalaciones,ACTIVE,Cartagena,VILLA HERMOSA SECTOR 24 JUNIO,2025-02-08 14:08:09.000
59206,62098,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-02-01 18:07:47.000
60668,63439,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2025-02-08 14:11:39.000
65921,68389,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2025-02-28 14:26:27.000
14971,23850,Instalaciones,ACTIVE,Cartagena,VILLA HERMOSA SECTOR CENTRAL II,2024-05-23 17:12:30.000
6777,18831,Instalaciones,INACTIVE,Cartagena,BOSTON,2023-10-06 09:52:11.000
61290,64057,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-11 04:46:04.000
60669,63441,Instalaciones,ACTIVE,Cartagena,URBANIZACION FOR DEL CAMPO,2025-02-08 14:12:15.000
60670,63440,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2025-02-08 14:14:52.000
67357,69636,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2025-03-06 17:06:45.000
65696,68102,Instalaciones,ACTIVE,Cartagena,PABLO VI II,2025-02-27 16:20:52.000
60677,63445,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2025-02-08 14:54:25.000
16359,60910,Instalaciones,ACTIVE,Cartagena,N.NPUERTA DE HIERRO,2024-06-06 18:45:10.000
60676,63446,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2025-02-08 14:53:24.000
42588,47395,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-11-20 15:55:35.000
19821,27795,Instalaciones,INACTIVE,Cartagena,N.NPUERTA DE HIERRO,2024-07-08 14:05:19.000
60681,63448,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2025-02-08 14:58:10.000
19822,27804,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-07-08 14:08:31.000
62833,65405,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2025-02-16 17:02:18.000
65324,67698,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2025-02-26 13:37:46.000
46939,51459,Instalaciones,ACTIVE,Cartagena,LA PAZ,2024-12-10 17:35:14.000
51163,55120,Instalaciones,ACTIVE,Cartagena,TORICES,2025-01-02 19:58:29.000
65314,67694,Instalaciones,ACTIVE,Cartagena,CIUDADELA 2000,2025-02-26 11:44:58.000
13328,22509,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-05-03 13:08:50.000
53340,57000,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-10 23:43:14.000
47203,51529,Instalaciones,ACTIVE,Cartagena,BOSQUES DE LA CEIBA,2024-12-11 14:44:28.000
60682,63454,Instalaciones,ACTIVE,Barranquilla,SAN LUIS,2025-02-08 15:01:32.000
43263,48080,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-11-22 17:20:50.000
19824,27829,Instalaciones,SUSPENDED,Cartagena,BOSTON,2024-07-08 14:51:59.000
40265,45643,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-11-12 15:39:08.000
47464,51808,Instalaciones,ACTIVE,Cartagena,DANIEL LEMAITRE,2024-12-12 03:08:04.000
48127,52418,Instalaciones,ACTIVE,Barranquilla,LAS MALVINAS,2024-12-14 16:29:20.000
48130,52374,Instalaciones,ACTIVE,Barranquilla,LAS MALVINAS,2024-12-14 16:29:53.000
48123,52357,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-12-14 16:15:44.000
60688,63464,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2025-02-08 15:09:42.000
54311,57867,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-01-14 16:06:46.000
65286,67691,Instalaciones,ACTIVE,Cartagena,ANTONIO JOSE DE SUCRE,2025-02-25 22:06:20.000
65315,67696,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-26 11:46:01.000
60686,63453,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 15:08:12.000
37095,42982,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2024-10-28 14:30:30.000
51530,55398,Instalaciones,ACTIVE,Cartagena,CHIQUINQUIRA,2025-01-03 20:22:33.000
65325,67998,Instalaciones,ACTIVE,Cartagena,URBANIZACION FOR DEL CAMPO,2025-02-26 13:47:36.000
8797,19616,Instalaciones,ACTIVE,Cartagena,BOSTON,2023-12-19 17:03:43.000
60690,63500,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2025-02-08 15:14:48.000
16365,25114,Instalaciones,ACTIVE,Cartagena,VILLA HERMOSA SECTOR EL CARMEN,2024-06-06 19:11:51.000
52787,56430,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-09 14:16:59.000
56854,60010,Instalaciones,ACTIVE,Cartagena,CONJUNTO RESIDENCIAL JARDINES DE JUNIO,2025-01-23 16:17:46.000
65845,68198,Instalaciones,ACTIVE,Cartagena,FREDONIA,2025-02-27 20:56:11.000
68001,70276,Instalaciones,ACTIVE,Cartagena,CIUDADELA BICENTENARIO,2025-03-08 16:36:19.000
54215,59446,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR CENTRAL,2025-01-14 13:18:00.000
60692,63461,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2025-02-08 15:17:50.000
6539,18632,Instalaciones,INACTIVE,Cartagena,BOSTON,2023-09-23 11:03:14.000
13379,22528,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-05-03 16:59:16.000
64091,68267,Instalaciones,ACTIVE,Cartagena,N.NPUERTA DE HIERRO,2025-02-20 23:09:48.000
51380,55225,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2025-01-03 16:04:30.000
43985,48653,Instalaciones,SUSPENDED,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-25 20:51:53.000
67657,69922,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-03-07 15:43:14.000
60698,63466,Instalaciones,ACTIVE,Cartagena,NUEVO PORVENIR,2025-02-08 15:26:56.000
60434,63221,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2025-02-07 14:05:03.000
60699,63471,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2025-02-08 15:27:46.000
6329,18404,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2023-09-06 13:25:07.000
48142,52442,Instalaciones,ACTIVE,Cartagena,DANIEL LEMAITRE,2024-12-14 16:42:46.000
45602,50250,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-12-04 20:04:41.000
18719,26769,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-06-26 14:54:31.000
57324,60306,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-24 19:22:10.000
60702,63472,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA MAGDALENA,2025-02-08 15:30:16.000
60704,63477,Instalaciones,ACTIVE,Cartagena,ALCIBIA,2025-02-08 15:31:41.000
60713,63482,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-02-08 15:39:51.000
54217,57740,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2025-01-14 13:22:25.000
19825,27808,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-07-08 14:53:37.000
65294,67702,Instalaciones,ACTIVE,Cartagena,BOSTON,2025-02-25 22:32:08.000
49295,53548,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-12-19 16:46:46.000
60706,63476,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2025-02-08 15:32:56.000
60710,63479,Instalaciones,ACTIVE,Cartagena,LOMAS DE SAN BERNARDO,2025-02-08 15:36:58.000
60709,63478,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2025-02-08 15:35:48.000
60712,63483,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2025-02-08 15:39:49.000
67244,69502,Instalaciones,ACTIVE,Cartagena,LA MARIA,2025-03-06 12:50:44.000
54219,57785,Instalaciones,SUSPENDED,Cartagena,LOMA FRESCA,2025-01-14 13:34:39.000
16370,25024,Instalaciones,INACTIVE,Cartagena,BOSTON,2024-06-06 19:37:26.000
46516,50991,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-12-09 14:16:20.000
55479,60352,Instalaciones,ACTIVE,Cartagena,EL EDUCADOR,2025-01-18 16:11:02.000
65724,68086,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-02-27 16:54:47.000
44589,49287,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-27 19:39:06.000
60720,63504,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-02-08 15:47:09.000
36946,42720,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-10-26 16:17:27.000
16372,25080,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-06-06 19:46:52.000
60721,63487,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR EL PROGRESO,2025-02-08 15:47:53.000
19828,27803,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-07-08 14:56:55.000
52060,55866,Instalaciones,ACTIVE,Cartagena,DANIEL LEMAITRE,2025-01-07 14:45:44.000
60729,64321,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-08 15:58:24.000
46796,51232,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-12-09 22:47:12.000
52687,56306,Instalaciones,ACTIVE,Cartagena,A.S.D,2025-01-08 20:08:08.000
54222,57779,Instalaciones,ACTIVE,Cartagena,BOSTON,2025-01-14 13:39:43.000
54220,57776,Instalaciones,SUSPENDED,Cartagena,MARIA AUXILIADORA,2025-01-14 13:36:49.000
54223,57786,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-14 13:41:04.000
60725,63493,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-08 15:54:07.000
60728,63495,Instalaciones,ACTIVE,Cartagena,URBANIZACION COLOMBIATON,2025-02-08 15:56:22.000
67355,69631,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA I,2025-03-06 17:04:29.000
6566,18645,Instalaciones,INACTIVE,Cartagena,LA CANDELARIA,2023-09-23 13:34:57.000
60730,63496,Instalaciones,SUSPENDED,Cartagena,REPUBLICA DE VENEZUELA,2025-02-08 15:59:25.000
19829,27806,Instalaciones,INACTIVE,Cartagena,FREDONIA,2024-07-08 14:58:19.000
44976,49581,Instalaciones,ACTIVE,Barranquilla,LAS MALVINAS,2024-11-29 14:08:23.000
60731,63497,Instalaciones,SUSPENDED,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-02-08 16:00:48.000
60732,63498,Instalaciones,ACTIVE,Barranquilla,SANTODOMINGO,2025-02-08 16:04:10.000
60735,63502,Instalaciones,ACTIVE,Cartagena,N.N,2025-02-08 16:05:57.000
46270,50663,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-12-06 20:54:35.000
46820,51259,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-12-10 14:17:14.000
65925,68271,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2025-02-28 14:49:25.000
16374,25130,Instalaciones,INACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-06-06 20:10:26.000
52225,55963,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-07 19:32:59.000
54228,57793,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-14 13:47:54.000
60739,63505,Instalaciones,ACTIVE,Cartagena,MAMONAL,2025-02-08 16:12:55.000
60748,63517,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2025-02-08 16:27:56.000
60749,63516,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 16:28:41.000
39836,45150,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-11-08 18:32:29.000
10057,20537,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-02-26 10:42:30.000
46681,51163,Instalaciones,SUSPENDED,Cartagena,VISTA HERMOSA,2024-12-09 17:49:33.000
60745,63512,Instalaciones,SUSPENDED,Cartagena,N.N,2025-02-08 16:22:34.000
16376,25030,Instalaciones,INACTIVE,Cartagena,VILLA ROSA,2024-06-06 20:19:44.000
19831,27811,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-07-08 15:10:31.000
46501,50993,Instalaciones,ACTIVE,Cartagena,PETARE,2024-12-09 13:15:48.000
65928,68986,Instalaciones,ACTIVE,Cartagena,LOS SANTANDERES,2025-02-28 14:53:12.000
67365,69641,Instalaciones,ACTIVE,Cartagena,EL CARMELO,2025-03-06 17:12:17.000
32247,38793,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-10-03 19:10:14.000
60750,63515,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2025-02-08 16:29:20.000
60751,63519,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-08 16:32:23.000
36157,42065,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-10-23 16:20:25.000
46727,51166,Instalaciones,INACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-12-09 19:55:38.000
65659,68030,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-27 15:41:32.000
54234,57795,Instalaciones,ACTIVE,Cartagena,NUEVA DELHI,2025-01-14 13:58:39.000
52026,55867,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2025-01-07 13:59:04.000
68004,70275,Instalaciones,ACTIVE,Cartagena,LA MARIA,2025-03-08 16:38:34.000
60758,63524,Instalaciones,ACTIVE,Cartagena,NUEVO PORVENIR,2025-02-08 16:41:49.000
470,15091,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2024-03-13 15:32:04.000
13028,22326,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-04-30 13:27:23.000
36168,42070,Instalaciones,SUSPENDED,Barranquilla,LA SIERRITA,2024-10-23 16:37:01.000
41659,46679,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-11-16 19:02:44.000
16377,25046,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-06-06 20:56:25.000
54242,58348,Instalaciones,ACTIVE,Cartagena,BOSTON,2025-01-14 14:10:35.000
65929,68317,Instalaciones,ACTIVE,Cartagena,URBANIZACION FOR DEL CAMPO,2025-02-28 14:55:27.000
67313,69632,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2025-03-06 16:00:52.000
48956,53190,Instalaciones,ACTIVE,Cartagena,TORICES,2024-12-18 15:48:21.000
5984,18070,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2023-08-19 12:20:35.000
65930,68272,Instalaciones,ACTIVE,Cartagena,TERNERA,2025-02-28 14:56:46.000
60761,63529,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-08 16:42:19.000
15036,23918,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-05-24 15:33:59.000
60760,63523,Instalaciones,ACTIVE,Cartagena,JOSE OBRERO,2025-02-08 16:41:49.000
60762,63527,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 16:43:13.000
60763,63531,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2025-02-08 16:44:33.000
44965,49578,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-11-29 12:18:00.000
67258,69543,Instalaciones,ACTIVE,Cartagena,LA MARIA,2025-03-06 14:08:56.000
52043,55870,Instalaciones,ACTIVE,Cartagena,LA MARIA,2025-01-07 14:26:20.000
6724,18780,Instalaciones,INACTIVE,Cartagena,N.NPUERTA DE HIERRO,2023-10-02 15:32:21.000
60768,63533,Instalaciones,ACTIVE,Cartagena,CHIQUINQUIRA,2025-02-08 16:51:26.000
52707,56337,Instalaciones,SUSPENDED,Barranquilla,SANTA MARIA,2025-01-08 20:59:32.000
60766,63548,Instalaciones,ACTIVE,Cartagena,URBANIZACION CHAPACUA,2025-02-08 16:50:33.000
54243,57800,Instalaciones,ACTIVE,Cartagena,LA VICTORIA,2025-01-14 14:11:28.000
60767,63532,Instalaciones,ACTIVE,Cartagena,URBANIZACION COLOMBIATON,2025-02-08 16:50:43.000
43182,48028,Instalaciones,SUSPENDED,Barranquilla,SANTODOMINGO,2024-11-22 15:43:45.000
47962,52197,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-12-13 16:23:40.000
48197,52441,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-12-14 18:27:50.000
52145,55921,Instalaciones,INACTIVE,Cartagena,LA SIERRITA,2025-01-07 16:38:45.000
6892,18937,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2023-10-13 15:28:16.000
37946,43630,Instalaciones,SUSPENDED,Cartagena,SIMON BOLIVAR,2024-10-31 16:29:21.000
52615,56248,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-01-08 17:44:39.000
60770,63572,Instalaciones,ACTIVE,Barranquilla,SANTODOMINGO,2025-02-08 16:53:11.000
41209,46275,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-15 14:56:24.000
65318,67697,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-26 17:00:00.000
60774,63536,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-08 16:56:34.000
54245,57804,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2025-01-14 14:28:48.000
8910,19677,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2023-12-26 17:00:00.000
55322,58771,Instalaciones,SUSPENDED,Barranquilla,LAS AMERICAS,2025-01-17 19:10:14.000
6362,18434,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2023-09-08 12:37:16.000
56296,59615,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-22 00:23:20.000
52153,55821,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-01-07 16:52:04.000
19620,27600,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-07-05 13:37:52.000
35402,41344,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-10-18 20:57:26.000
67761,70038,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-03-07 18:49:12.000
50135,54289,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-12-26 15:53:06.000
60781,63541,Instalaciones,ACTIVE,Cartagena,N.NPUERTA DE HIERRO,2025-02-08 17:05:15.000
55467,58900,Instalaciones,ACTIVE,Cartagena,UB NUEVA VENECIA,2025-01-18 16:00:12.000
60782,63545,Instalaciones,ACTIVE,Barranquilla,SANTA MARIA,2025-02-08 17:09:05.000
60784,63546,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-08 17:11:56.000
38370,44084,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-02 13:56:08.000
45044,49644,Instalaciones,ACTIVE,Barranquilla,CORDIALIDAD,2024-11-29 16:14:25.000
54250,57815,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-01-14 14:40:49.000
60790,63551,Instalaciones,ACTIVE,Cartagena,FREDONIA,2025-02-08 17:15:58.000
16384,25132,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2024-06-06 23:59:16.000
43170,48025,Instalaciones,ACTIVE,Barranquilla,SANTO DOMINGO DE GUZMAN,2024-11-22 15:34:55.000
60793,63555,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 17:20:14.000
60798,63559,Instalaciones,ACTIVE,Cartagena,FREDONIA,2025-02-08 17:29:55.000
48063,52445,Instalaciones,ACTIVE,Cartagena,LOMA FRESCA,2024-12-14 14:14:26.000
60794,63553,Instalaciones,ACTIVE,Cartagena,LA MARIA,2025-02-08 17:23:17.000
5888,17977,Instalaciones,INACTIVE,Cartagena,N.N,2023-08-17 10:10:49.000
6032,18116,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-04-12 14:10:24.000
60801,63564,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 17:33:27.000
60799,63563,Instalaciones,SUSPENDED,Barranquilla,SANTA MARIA,2025-02-08 17:30:39.000
16387,25104,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-06-07 00:53:33.000
46191,50855,Instalaciones,ACTIVE,Cartagena,URBANIZACION LUIS CARLOS GALAN,2024-12-06 16:30:40.000
4391,16490,Instalaciones,ACTIVE,Cartagena,VILLA VALENTINA,2024-04-27 10:53:49.000
65328,67717,Instalaciones,ACTIVE,Cartagena,TORICES,2025-02-26 14:07:57.000
60800,63561,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR PLAYA BLANCA,2025-02-08 17:31:25.000
46504,50921,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-12-09 13:42:00.000
5818,17906,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2023-08-15 08:29:29.000
16388,25044,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-06-07 13:38:49.000
5891,17980,Instalaciones,INACTIVE,Cartagena,BOSTON,2023-08-17 10:36:01.000
54322,57860,Instalaciones,ACTIVE,Cartagena,LO AMADOR,2025-01-14 16:17:07.000
6367,18438,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2023-09-08 15:45:43.000
41366,46392,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2024-11-15 19:02:40.000
42198,47237,Instalaciones,ACTIVE,Cartagena,SAN JOSE DE LOS CAMPANOS,2024-11-19 14:51:13.000
52588,56223,Instalaciones,SUSPENDED,Barranquilla,SANTA MARIA,2025-01-08 17:15:30.000
16389,25043,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-06-07 13:40:17.000
54258,57968,Instalaciones,ACTIVE,Cartagena,PIE DE POPA,2025-01-14 14:59:55.000
60808,63571,Instalaciones,ACTIVE,Cartagena,BOSTON,2025-02-08 17:42:16.000
37126,43064,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-10-28 15:21:00.000
60806,63568,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-08 17:38:25.000
60811,63579,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2025-02-08 17:47:21.000
6371,18440,Instalaciones,SUSPENDED,Cartagena,REPUBLICA DEL LIBANO,2023-09-08 17:00:00.000
46825,51258,Instalaciones,ACTIVE,Cartagena,LA MARIA,2024-12-10 14:32:51.000
60810,63722,Instalaciones,ACTIVE,Barranquilla,"7 DE ABRIL",2025-02-08 17:47:09.000
51440,55763,Instalaciones,SUSPENDED,Barranquilla,SANTO DOMINGO DE GUZMAN,2025-01-03 17:31:18.000
60813,63597,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2025-02-08 17:54:35.000
65330,67718,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-02-26 14:14:58.000
54260,57811,Instalaciones,ACTIVE,Cartagena,EL POZON,2025-01-14 15:03:31.000
60809,63599,Instalaciones,SUSPENDED,Cartagena,DANIEL LEMAITRE,2025-02-08 17:46:53.000
60812,63574,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-02-08 17:54:05.000
